symbol,signal_date,entry_date,entry,stop,target,shares,partial_date,partial_exit,exit_date,exit,reason,bars_held,R,pnl,setup,adr_pct,rr_planned,chase_adr,resolution
CRSP,2025-07-16,2025-07-16,55.17,53.25,62.0,1,,,2025-07-29,58.99,trail_ema,9,2.0,3.82,unr_ema8,6.06,5.08,0.15,exact
NNE,2025-07-23,2025-07-23,36.94,34.59,38.49,1,,,2025-07-29,35.43,trail_ema,4,-0.64,-1.51,unr_ema8,6.99,2.37,0.5,exact
HOOD,2025-07-25,2025-07-25,104.9,100.79,113.44,1114,,,2025-07-29,103.27,trail_ema,2,-0.4,-1820.37,unr_ema8,5.53,5.4,0.4,exact
NBIS,2025-07-28,2025-07-28,52.78,50.4,55.04,1918,,,2025-07-29,50.37,stop,1,-1.01,-4606.46,unr_pdl,6.23,4.04,0.46,exact
RDDT,2025-07-28,2025-07-28,151.68,147.18,150.39,1013,,,2025-07-29,147.1,stop,1,-1.02,-4631.91,unr_pdl,5.17,3.44,0.5,exact
ASTS,2025-07-29,2025-07-29,53.12,51.13,54.05,2217,,,2025-07-30,54.26,trail_ema,1,0.58,2541.37,unr_ema21,7.13,7.03,0.46,exact
LEU,2025-07-30,2025-07-30,225.3,215.22,250.88,441,,,2025-07-31,215.12,stop,1,-1.01,-4492.53,unr_pdl,7.68,3.64,0.15,exact
RKLB,2025-07-30,2025-07-30,46.46,43.22,53.44,1371,,,2025-07-31,45.9,trail_ema,1,-0.17,-776.23,unr_ema8,6.74,2.48,0.1,exact
OKLO,2025-07-22,2025-07-22,61.35,58.64,64.78,314,,,2025-08-01,71.45,trail_ema,8,3.73,3172.53,unr_ema21,8.42,10.94,0.46,exact
KTOS,2025-07-30,2025-07-30,58.04,56.17,61.43,2376,,,2025-08-01,56.14,stop,2,-1.01,-4518.64,unr_pdl,5.6,10.58,0.48,exact
NBIS,2025-07-30,2025-07-30,51.32,50.1,55.04,2327,,,2025-08-01,50.08,stop,2,-1.02,-2883.53,unr_ema21,6.01,8.14,0.22,exact
UPST,2025-08-01,2025-08-01,79.26,75.85,81.48,1266,,,2025-08-06,75.82,stop,3,-1.01,-4359.84,unr_ema21,5.94,2.83,0.42,exact
VKTX,2025-08-01,2025-08-01,32.7,31.71,35.4,4387,,,2025-08-06,31.7,stop,3,-1.02,-4382.06,unr_pdl,5.66,5.28,0.22,exact
NNE,2025-08-07,2025-08-07,36.92,35.66,38.49,3584,,,2025-08-08,35.64,stop,1,-1.01,-4583.92,unr_ema8,8.03,1.42,0.03,exact
LEU,2025-08-07,2025-08-07,235.06,221.37,250.88,330,,,2025-08-08,221.26,stop,1,-1.01,-4553.53,unr_pdl,7.9,2.38,0.28,exact
HOOD,2025-08-04,2025-08-04,106.42,96.89,113.44,467,,,2025-08-13,108.57,trail_ema,7,0.22,1000.55,unr_ema8,5.35,1.41,0.5,exact
NNE,2025-08-12,2025-08-12,36.84,34.71,38.49,2232,,,2025-08-13,36.07,trail_ema,1,-0.36,-1710.73,unr_ema8,7.91,1.31,0.17,exact
CRDO,2025-08-14,2025-08-14,117.39,114.25,118.95,1458,,,2025-08-15,114.2,stop,1,-1.02,-4652.53,unr_pdl,5.96,1.33,0.17,exact
NBIS,2025-08-01,2025-08-01,52.03,49.94,55.04,2066,,,2025-08-19,67.16,trail_ema,12,7.25,31259.42,unr_ema21,6.42,3.48,0.29,exact
KTOS,2025-08-04,2025-08-04,59.53,56.6,61.29,505,,,2025-08-19,63.99,trail_ema,11,1.52,2251.41,unr_ema8,5.73,2.31,0.49,exact
AFRM,2025-08-11,2025-08-11,73.01,69.63,73.11,1353,,,2025-08-19,73.82,trail_ema,6,0.24,1104.84,unr_pdl,5.15,1.15,0.49,exact
CRDO,2025-08-15,2025-08-15,116.8,112.2,118.95,1002,,,2025-08-19,112.15,stop,2,-1.01,-4661.46,unr_pdl,5.75,1.85,0.35,exact
APP,2025-08-18,2025-08-18,438.76,431.59,473.7,123,,,2025-08-19,430.42,stop_gap,1,-1.16,-1025.15,unr_ema8,5.24,9.38,0.14,exact
KTOS,2025-08-20,2025-08-20,64.3,60.53,72.7,1158,,,2025-08-21,64.75,trail_ema,1,0.12,515.86,unr_pdl,5.98,2.95,0.18,exact
NBIS,2025-08-20,2025-08-20,67.5,61.81,75.96,767,,,2025-08-21,66.15,trail_ema,1,-0.24,-1040.69,unr_pdl,6.7,2.22,0.31,exact
APP,2025-08-20,2025-08-20,412.59,384.12,473.7,153,,,2025-08-21,418.55,trail_ema,1,0.21,912.56,unr_pdl,5.4,2.83,0.23,exact
IREN,2025-08-21,2025-08-21,19.6,19.01,19.84,7456,,,2025-08-22,19.0,stop,1,-1.02,-4463.41,unr_ema8,8.05,4.08,0.3,exact
ALAB,2025-08-20,2025-08-20,172.54,160.88,199.47,374,,,2025-08-25,174.06,trail_ema,3,0.13,570.98,unr_pdl,6.74,3.23,0.24,exact
RDDT,2025-08-25,2025-08-25,219.84,211.95,253.14,465,,,2025-08-26,219.32,trail_ema,1,-0.07,-241.61,unr_pdl,6.19,18.13,0.45,exact
HOOD,2025-08-26,2025-08-26,108.85,104.8,109.06,938,,,2025-08-27,104.75,stop,1,-1.01,-3849.96,unr_pdl,6.12,2.71,0.45,exact
NBIS,2025-08-25,2025-08-25,70.06,67.03,75.96,1484,,,2025-08-29,68.29,trail_ema,4,-0.59,-2625.44,unr_ema8,6.94,5.28,0.36,exact
KTOS,2025-08-27,2025-08-27,67.95,66.33,72.7,1432,,,2025-08-29,66.3,stop,2,-1.02,-2375.4,unr_pdl,5.51,8.49,0.27,exact
ASTS,2025-08-28,2025-08-28,48.97,46.98,54.96,20,,,2025-08-29,46.95,stop,1,-1.01,-40.44,unr_pdl,6.96,5.58,0.23,exact
ALAB,2025-08-26,2025-08-26,178.65,173.62,199.47,6,,,2025-09-02,173.53,stop,4,-1.02,-30.72,unr_ema8,6.66,6.21,0.13,exact
RDDT,2025-08-29,2025-08-29,225.19,218.99,253.14,740,,,2025-09-02,218.88,stop,1,-1.02,-4671.76,unr_ema8,5.92,11.6,0.27,exact
IONQ,2025-09-02,2025-09-02,43.01,40.1,46.82,1548,,,2025-09-03,40.95,trail_ema,1,-0.71,-3191.95,unr_pdl,6.08,2.93,0.49,exact
ASTS,2025-09-02,2025-09-02,48.78,46.94,53.2,2445,,,2025-09-03,46.92,stop,1,-1.01,-4562.04,unr_ema8,6.79,2.85,0.06,exact
KTOS,2025-09-02,2025-09-02,66.12,62.85,69.91,115,,,2025-09-03,64.47,trail_ema,1,-0.51,-190.36,unr_pdl,5.47,1.53,0.13,exact
IONQ,2025-09-04,2025-09-04,42.13,40.67,43.73,3124,,,2025-09-05,40.65,stop,1,-1.01,-4624.33,unr_ema8,6.04,2.47,0.23,exact
IONQ,2025-09-05,2025-09-05,41.82,40.39,43.73,3121,,,2025-09-08,40.37,stop,1,-1.01,-4519.51,unr_pdl,5.93,7.41,0.43,exact
AFRM,2025-08-21,2025-08-21,74.53,71.6,79.69,847,,,2025-09-10,84.83,trail_ema,13,3.52,8724.38,unr_ema21,5.0,3.79,0.34,exact
TEM,2025-09-05,2025-09-05,79.66,75.33,78.99,626,,,2025-09-10,78.12,trail_ema,3,-0.36,-963.34,unr_ema8,8.25,1.25,0.46,exact
APP,2025-08-21,2025-08-21,418.97,407.7,473.7,389,,,2025-09-12,581.71,time_stop,15,14.44,63305.71,unr_ema21,5.54,16.61,0.33,exact
CRDO,2025-09-02,2025-09-02,124.33,115.8,128.56,1,,,2025-09-23,162.18,trail_ema,15,4.43,37.85,unr_pdl,6.44,1.45,0.45,exact
AFRM,2025-09-12,2025-09-12,83.12,79.18,93.2,1294,,,2025-09-23,82.69,trail_ema,7,-0.11,-560.18,unr_pdl,5.58,6.0,0.42,exact
CRDO,2025-09-23,2025-09-23,162.34,154.8,168.42,654,,,2025-09-24,154.73,stop,1,-1.01,-4980.13,unr_pdl,5.71,1.86,0.33,exact
HOOD,2025-09-15,2025-09-15,114.89,112.15,117.46,1951,,,2025-09-26,121.72,trail_ema,9,2.49,13328.63,unr_pdl,5.25,1.79,0.14,exact
IREN,2025-09-08,2025-09-08,26.2,25.28,30.01,4780,,,2025-09-29,45.91,time_stop,15,21.23,94184.83,unr_ema8,9.86,11.77,0.26,exact
LEU,2025-09-08,2025-09-08,204.78,197.54,215.29,6,,,2025-09-29,315.46,time_stop,15,15.29,664.08,unr_ema8,6.99,3.43,0.24,exact
QUBT,2025-09-25,2025-09-25,20.59,19.13,23.98,3998,,,2025-09-29,19.12,stop,2,-1.01,-5868.4,unr_pdl,9.22,4.59,0.37,exact
BMNR,2025-09-29,2025-09-29,53.23,51.48,55.72,3284,,,2025-09-30,51.45,stop,1,-1.01,-5850.43,unr_ema8,8.65,2.2,0.1,exact
NNE,2025-09-30,2025-09-30,38.58,37.41,39.3,4942,,,2025-10-01,39.09,trail_ema,1,0.44,2526.18,unr_ema21,7.49,1.53,0.15,exact
NBIS,2025-09-16,2025-09-16,89.47,87.79,100.51,170,,,2025-10-07,117.64,trail_ema,15,16.69,4788.29,unr_pdl,6.28,11.09,0.13,exact
BMNR,2025-10-08,2025-10-08,60.01,56.88,64.23,330,,,2025-10-09,56.86,stop,1,-1.01,-1041.44,unr_pdl,8.28,3.38,0.33,exact
NNE,2025-10-01,2025-10-01,39.13,37.57,39.3,2751,,,2025-10-10,45.81,trail_ema,7,4.27,18369.89,unr_ema21,7.29,1.55,0.32,exact
BMNR,2025-10-09,2025-10-09,59.11,56.28,64.23,318,,,2025-10-10,56.25,stop,1,-1.01,-910.18,unr_pdl,8.1,8.64,0.46,exact
SMR,2025-10-09,2025-10-09,40.63,38.27,43.11,4,,,2025-10-10,39.22,trail_ema,1,-0.6,-5.64,unr_ema8,8.41,3.04,0.36,exact
BMNR,2025-10-13,2025-10-13,56.86,52.46,64.23,1866,,,2025-10-14,52.44,stop,1,-1.01,-8254.46,unr_ema8,8.21,1.77,0.03,exact
TEM,2025-10-13,2025-10-13,94.52,91.62,97.79,397,,,2025-10-14,91.57,stop,1,-1.02,-1168.99,unr_pdl,6.57,1.7,0.1,exact
VKTX,2025-10-13,2025-10-13,33.93,33.04,42.23,13,,,2025-10-14,32.85,stop_gap,1,-1.21,-13.98,unr_pdl,6.27,67.15,0.44,exact
KTOS,2025-10-14,2025-10-14,95.35,90.53,112.57,1398,,,2025-10-15,90.48,stop,1,-1.01,-6799.93,unr_pdl,5.89,4.32,0.12,exact
IREN,2025-10-02,2025-10-02,47.04,44.79,49.39,23,,,2025-10-16,61.8,trail_ema,10,6.55,339.38,unr_pdl,8.68,3.03,0.34,exact
CRSP,2025-10-14,2025-10-14,69.41,64.58,78.48,19,,,2025-10-16,68.4,trail_ema,2,-0.21,-19.36,unr_pdl,6.65,3.19,0.34,exact
SMCI,2025-10-15,2025-10-15,53.97,52.73,58.78,2321,,,2025-10-16,53.81,trail_ema,1,-0.12,-357.18,unr_pdl,5.19,23.34,0.37,exact
TEM,2025-10-15,2025-10-15,91.96,88.52,91.06,13,,,2025-10-16,90.97,trail_ema,1,-0.29,-12.76,unr_ema21,6.66,2.72,0.47,exact
APLD,2025-09-26,2025-09-26,21.72,20.82,25.61,6165,,,2025-10-17,34.22,time_stop,15,13.81,77075.0,unr_pdl,8.39,7.2,0.21,exact
ASTS,2025-09-30,2025-09-30,49.1,47.34,53.2,630,,,2025-10-17,83.45,trail_ema,13,19.46,21636.54,unr_pdl,7.44,11.2,0.39,exact
QBTS,2025-10-01,2025-10-01,25.64,23.81,29.18,3305,,,2025-10-17,38.31,trail_ema,12,6.91,41867.82,unr_ema8,9.47,2.73,0.19,exact
DUOL,2025-10-16,2025-10-16,330.73,319.35,336.22,385,,,2025-10-17,323.86,trail_ema,1,-0.6,-2643.91,unr_ema21,5.58,4.6,0.47,exact
HUT,2025-09-30,2025-09-30,34.83,33.79,39.47,5559,,,2025-10-21,46.9,trail_ema,15,11.65,67092.3,unr_pdl,7.59,39.66,0.37,exact
VRT,2025-10-17,2025-10-17,173.94,169.71,184.29,1857,,,2025-10-22,169.63,stop,3,-1.02,-8014.29,unr_ema8,5.75,3.94,0.13,exact
CRSP,2025-10-17,2025-10-17,69.18,66.78,78.48,2767,,,2025-10-22,66.75,stop,3,-1.01,-6744.77,unr_pdl,6.64,10.25,0.3,exact
NTLA,2025-10-17,2025-10-17,24.76,23.9,26.99,78,,,2025-10-22,24.57,trail_ema,3,-0.22,-15.18,unr_pdl,9.45,3.1,0.05,exact
SMCI,2025-10-21,2025-10-21,54.85,53.78,58.78,4706,,,2025-10-22,53.75,stop,1,-1.03,-5146.72,unr_pdl,5.09,5.1,0.09,exact
AMD,2025-10-21,2025-10-21,238.15,233.51,240.1,10,,,2025-10-22,233.4,stop,1,-1.03,-47.51,unr_pdl,5.01,6.44,0.36,exact
NTLA,2025-10-23,2025-10-23,25.9,24.17,26.99,4419,,,2025-10-27,13.72,stop_gap,2,-7.03,-53822.58,unr_ema8,9.31,1.4,0.27,exact
RKLB,2025-10-27,2025-10-27,65.65,63.91,73.97,1382,,,2025-10-28,63.88,stop,1,-1.02,-2448.41,unr_ema8,7.83,13.17,0.21,exact
ASTS,2025-10-27,2025-10-27,79.49,74.13,102.79,11,,,2025-10-28,77.73,trail_ema,1,-0.33,-19.34,unr_ema8,9.88,6.43,0.2,exact
SOFI,2025-10-23,2025-10-23,28.09,27.12,29.8,7843,,,2025-10-30,29.02,trail_ema,5,0.94,7226.9,unr_ema8,6.21,3.41,0.22,exact
RIOT,2025-10-29,2025-10-29,22.18,20.97,23.93,3981,,,2025-10-30,20.96,stop,1,-1.01,-4860.89,unr_pdl,8.88,5.45,0.41,exact
ASTS,2025-10-29,2025-10-29,80.1,76.64,102.79,11,,,2025-10-30,76.6,stop,1,-1.01,-38.52,unr_ema8,9.79,13.72,0.22,exact
NBIS,2025-10-30,2025-10-30,124.24,117.29,135.76,1067,,,2025-11-03,120.41,trail_ema,2,-0.55,-4089.09,unr_ema8,8.12,6.2,0.46,exact
ARM,2025-10-31,2025-10-31,169.9,166.51,180.34,1044,,,2025-11-03,168.6,trail_ema,1,-0.39,-1366.87,unr_ema8,5.19,3.43,0.02,exact
VRT,2025-10-22,2025-10-22,171.54,162.09,184.29,801,,,2025-11-04,180.58,trail_ema,9,0.96,7246.16,unr_pdl,5.77,1.66,0.11,exact
AMD,2025-10-23,2025-10-23,235.11,228.01,240.1,1080,,,2025-11-04,249.92,trail_ema,8,2.09,16002.88,unr_ema8,5.08,3.3,0.39,exact
SOFI,2025-10-31,2025-10-31,29.69,28.4,29.8,63,,,2025-11-04,29.36,trail_ema,2,-0.26,-21.39,unr_pdl,6.5,1.42,0.39,exact
CCJ,2025-11-05,2025-11-05,95.1,92.57,97.6,2850,,,2025-11-06,92.53,stop,1,-1.02,-7339.62,unr_ema21,5.42,5.74,0.35,exact
CRDO,2025-11-05,2025-11-05,173.25,167.42,176.7,1237,,,2025-11-06,167.34,stop,1,-1.01,-7309.73,unr_ema8,8.0,6.34,0.38,exact
ALAB,2025-11-05,2025-11-05,182.03,172.12,201.86,726,,,2025-11-06,172.03,stop,1,-1.01,-7260.83,unr_pdl,6.99,3.13,0.22,exact
VRT,2025-11-05,2025-11-05,190.65,180.38,202.28,537,,,2025-11-06,180.29,stop,1,-1.01,-5564.73,unr_ema8,5.41,1.76,0.24,exact
VKTX,2025-11-06,2025-11-06,37.29,35.51,36.8,3891,,,2025-11-07,35.49,stop,1,-1.01,-7003.64,unr_ema8,6.69,1.05,0.5,exact
CRDO,2025-11-10,2025-11-10,170.25,163.87,176.7,1077,,,2025-11-11,163.79,stop,1,-1.01,-6952.83,unr_ema8,8.42,2.7,0.22,exact
VRT,2025-11-10,2025-11-10,187.78,184.15,202.28,1889,,,2025-11-11,183.76,stop_gap,1,-1.11,-7598.69,unr_ema8,5.2,9.11,0.19,exact
CRDO,2025-11-12,2025-11-12,160.42,153.51,176.7,972,,,2025-11-13,153.44,stop,1,-1.01,-6787.84,unr_pdl,7.78,5.17,0.26,exact
FSLR,2025-11-25,2025-11-25,260.49,252.88,264.79,874,,,2025-12-02,262.43,trail_ema,4,0.25,1694.3,unr_ema8,5.17,2.93,0.34,exact
MU,2025-12-01,2025-12-01,240.35,230.57,256.82,683,,,2025-12-03,230.45,stop,2,-1.01,-6755.87,unr_pdl,6.36,8.82,0.5,exact
MU,2025-12-03,2025-12-03,234.05,227.16,256.82,957,,,2025-12-04,227.04,stop,1,-1.02,-6704.81,unr_ema8,6.4,4.43,0.09,exact
SOFI,2025-12-04,2025-12-04,29.61,28.39,29.8,5346,,,2025-12-05,27.35,stop_gap,1,-1.84,-12100.58,unr_pdl,6.96,1.23,0.31,exact
VRT,2025-12-03,2025-12-03,178.89,172.11,180.73,973,,,2025-12-09,178.21,trail_ema,4,-0.1,-660.01,unr_ema8,6.19,1.47,0.31,exact
MRVL,2025-12-08,2025-12-08,91.93,88.58,91.09,1947,,,2025-12-09,88.54,stop,1,-1.01,-6616.63,unr_ema21,5.49,1.12,0.46,exact
CRDO,2025-12-08,2025-12-08,179.03,168.7,193.5,632,,,2025-12-09,168.62,stop,1,-1.01,-6579.42,unr_pdl,9.1,3.77,0.37,exact
NBIS,2025-12-08,2025-12-08,100.38,94.87,102.69,386,,,2025-12-09,96.36,trail_ema,1,-0.73,-1551.09,unr_pdl,9.6,4.88,0.48,exact
HOOD,2025-12-10,2025-12-10,135.73,133.07,140.2,2452,,,2025-12-11,131.71,stop_gap,1,-1.51,-9853.92,unr_pdl,6.22,13.15,0.29,exact
MRVL,2025-12-10,2025-12-10,92.4,89.81,97.45,188,,,2025-12-11,89.76,stop,1,-1.02,-496.31,unr_ema8,5.49,2.11,0.02,exact
MU,2025-12-05,2025-12-05,237.11,225.76,244.13,573,,,2025-12-12,240.78,trail_ema,5,0.32,2107.06,unr_ema8,6.37,1.72,0.32,exact
VKTX,2025-12-08,2025-12-08,38.0,36.13,39.57,11,,,2025-12-12,37.06,trail_ema,4,-0.5,-10.31,unr_ema8,6.5,3.28,0.45,exact
ASTS,2025-12-09,2025-12-09,72.88,69.56,72.36,1910,,,2025-12-15,69.52,stop,4,-1.01,-6410.05,unr_pdl,9.14,1.35,0.39,exact
GEV,2025-12-16,2025-12-16,685.29,668.25,729.65,358,,,2025-12-17,667.92,stop,1,-1.02,-6220.16,unr_pdl,5.07,10.16,0.37,exact
ASTS,2025-12-16,2025-12-16,68.4,64.95,72.36,1770,,,2025-12-17,64.92,stop,1,-1.01,-6166.3,unr_pdl,9.68,1.88,0.14,exact
RDDT,2025-12-16,2025-12-16,224.11,214.68,224.75,647,,,2025-12-23,225.71,trail_ema,5,0.17,1032.03,unr_ema21,5.64,1.31,0.43,exact
UPST,2025-12-24,2025-12-24,48.24,47.48,50.48,4248,,,2025-12-26,47.46,stop,1,-1.03,-3343.43,unr_pdl,5.26,12.68,0.22,exact
APP,2025-12-18,2025-12-18,694.72,672.38,726.83,270,,,2025-12-29,698.47,trail_ema,6,0.17,1013.42,unr_ema8,5.31,7.14,0.47,exact
ALAB,2025-12-23,2025-12-23,168.91,163.9,176.65,1215,,,2025-12-29,163.77,stop_gap,3,-1.03,-6252.8,unr_pdl,8.68,3.89,0.18,exact
MRNA,2025-12-29,2025-12-29,31.17,30.58,35.9,10030,,,2025-12-30,30.56,stop,1,-1.03,-6065.1,unr_pdl,5.14,9.89,0.06,exact
ALAB,2025-12-29,2025-12-29,170.19,160.17,175.39,590,,,2026-01-05,167.03,trail_ema,4,-0.32,-1866.53,unr_pdl,8.38,1.57,0.32,exact
ALAB,2026-01-07,2026-01-07,165.85,152.62,175.39,440,,,2026-01-08,156.65,trail_ema,1,-0.7,-4048.55,unr_ema21,7.54,1.02,0.16,exact
QBTS,2026-01-12,2026-01-12,28.81,27.4,29.15,4098,,,2026-01-15,28.71,trail_ema,3,-0.08,-445.7,unr_pdl,9.42,1.61,0.29,exact
OKLO,2026-01-14,2026-01-14,96.02,91.18,109.7,1260,,,2026-01-15,91.4,trail_ema,1,-0.95,-5813.28,unr_ema8,7.52,3.33,0.08,exact
LEU,2026-01-14,2026-01-14,307.72,284.95,326.36,267,,,2026-01-21,303.79,trail_ema,4,-0.17,-1050.85,unr_pdl,8.01,2.41,0.5,exact
ALAB,2026-01-14,2026-01-14,172.23,166.55,175.39,768,,,2026-01-21,166.47,stop,4,-1.01,-4424.48,unr_ema8,7.0,1.67,0.21,exact
HUT,2026-01-21,2026-01-21,58.97,54.85,62.91,1521,,,2026-01-22,55.09,trail_ema,1,-0.94,-5896.96,unr_ema8,8.66,1.27,0.12,exact
MRNA,2026-01-12,2026-01-12,33.86,32.28,35.9,3675,,,2026-01-27,45.43,trail_ema,10,7.34,42521.06,unr_ema8,5.64,1.89,0.17,exact
KTOS,2026-01-26,2026-01-26,111.38,106.43,134.0,1240,,,2026-01-28,112.61,trail_ema,2,0.25,1535.12,unr_pdl,6.68,13.28,0.44,exact
NNE,2026-01-28,2026-01-28,34.57,32.95,35.9,3753,,,2026-01-29,32.94,stop,1,-1.01,-6117.5,unr_ema8,9.55,1.2,0.09,exact
RKLB,2026-01-28,2026-01-28,88.61,85.69,89.87,2070,,,2026-01-29,85.65,stop,1,-1.01,-6143.7,unr_ema8,8.46,1.85,0.21,exact
MRNA,2026-01-28,2026-01-28,45.32,43.4,55.2,3156,,,2026-01-30,44.05,trail_ema,2,-0.66,-4022.9,unr_pdl,7.52,6.25,0.09,exact
RKLB,2026-01-29,2026-01-29,85.72,82.66,89.87,1951,,,2026-01-30,82.62,stop,1,-1.01,-6062.5,unr_ema21,8.52,13.6,0.37,exact
VRT,2026-02-02,2026-02-02,190.02,181.47,189.58,682,,,2026-02-04,181.38,stop,2,-1.01,-5891.09,unr_pdl,5.14,1.0,0.49,exact
HUT,2026-02-03,2026-02-03,59.05,55.65,62.54,1715,,,2026-02-04,55.62,stop,1,-1.01,-5881.59,unr_ema8,8.62,1.29,0.08,exact
MRNA,2026-02-04,2026-02-04,42.79,41.37,55.2,4020,,,2026-02-05,41.35,stop,1,-1.01,-5798.03,unr_ema21,7.81,30.2,0.3,exact
CCJ,2026-02-09,2026-02-09,120.74,113.91,135.24,828,,,2026-02-10,118.03,trail_ema,1,-0.4,-2243.37,unr_ema8,5.34,3.47,0.32,exact
NBIS,2026-02-24,2026-02-24,102.63,97.37,101.85,1085,,,2026-02-27,97.32,stop,3,-1.01,-5766.49,unr_ema8,8.76,1.46,0.44,exact
MU,2026-02-26,2026-02-26,415.53,400.41,438.52,171,,,2026-02-27,411.93,trail_ema,1,-0.24,-615.92,unr_ema21,6.7,8.41,0.41,exact
ARM,2026-02-24,2026-02-24,128.2,123.68,130.4,1263,,,2026-03-02,123.26,stop_gap,4,-1.09,-6246.46,unr_ema8,5.68,3.52,0.46,exact
VRT,2026-02-20,2026-02-20,243.76,237.47,255.43,896,,,2026-03-03,237.36,stop,7,-1.02,-5740.96,unr_pdl,6.12,8.24,0.35,exact
VKTX,2026-02-26,2026-02-26,32.99,31.53,34.38,23,,,2026-03-03,31.51,stop,3,-1.01,-33.94,unr_ema8,6.4,2.96,0.39,exact
ASTS,2026-04-10,2026-04-10,94.95,91.34,97.4,1513,,,2026-04-14,91.3,stop,2,-1.01,-5519.64,unr_ema8,9.21,13.09,0.4,exact
ASTS,2026-04-16,2026-04-16,90.99,86.09,97.4,1135,,,2026-04-17,86.04,stop,1,-1.01,-5607.76,unr_ema21,9.69,1.63,0.07,exact
NNE,2026-04-20,2026-04-20,25.54,24.18,28.27,4167,,,2026-04-21,24.17,stop,1,-1.01,-5716.88,unr_pdl,7.3,5.52,0.47,exact
MRNA,2026-04-21,2026-04-21,54.26,51.55,54.68,2073,,,2026-04-23,52.82,trail_ema,2,-0.53,-2971.73,unr_pdl,5.28,1.13,0.46,exact
APP,2026-04-23,2026-04-23,454.4,441.13,449.48,341,,,2026-04-24,440.91,stop,1,-1.02,-4598.2,unr_ema21,6.24,2.97,0.44,exact
COIN,2026-04-24,2026-04-24,199.87,196.01,213.47,744,,,2026-04-27,195.91,stop,1,-1.03,-2945.34,unr_ema8,5.85,8.25,0.18,exact
UPST,2026-04-24,2026-04-24,33.51,32.47,35.8,49,,,2026-04-28,32.45,stop,2,-1.02,-51.55,unr_ema8,5.52,7.27,0.39,exact
QBTS,2026-04-27,2026-04-27,18.81,17.84,19.61,6520,,,2026-04-28,17.83,stop,1,-1.01,-6381.15,unr_ema21,8.63,4.38,0.45,exact
NBIS,2026-04-27,2026-04-27,145.03,138.03,167.43,158,,,2026-04-28,137.96,stop,1,-1.01,-1117.09,unr_ema21,8.2,8.1,0.35,exact
RDDT,2026-04-27,2026-04-27,160.29,153.67,168.7,1,,,2026-04-28,152.94,stop_gap,1,-1.11,-7.35,unr_ema8,5.3,3.06,0.38,exact
ARM,2026-04-08,2026-04-08,148.98,144.63,158.37,1251,,,2026-04-29,201.59,time_stop,15,12.08,65808.48,unr_ema8,5.41,5.49,0.29,exact
CIFR,2026-04-28,2026-04-28,17.27,16.41,20.24,6945,,,2026-04-29,16.91,trail_ema,1,-0.42,-2479.99,unr_ema21,8.59,4.43,0.11,exact
COIN,2026-04-28,2026-04-28,194.2,188.23,213.47,101,,,2026-04-29,187.18,stop_gap,1,-1.18,-709.09,unr_ema21,5.74,6.25,0.23,exact
MSTR,2026-04-28,2026-04-28,165.79,159.27,183.25,1,,,2026-04-29,159.19,stop,1,-1.01,-6.6,unr_ema8,5.72,3.08,0.07,exact
CVNA,2026-04-28,2026-04-28,81.32,78.69,83.38,2,,,2026-04-29,78.65,stop,1,-1.01,-5.35,unr_pdl,5.54,2.72,0.35,exact
NET,2026-04-23,2026-04-23,205.1,197.87,225.13,9,,,2026-04-30,204.87,trail_ema,5,-0.03,-2.11,unr_ema8,6.75,5.8,0.25,exact
CRDO,2026-04-29,2026-04-29,175.86,164.47,198.97,33,,,2026-04-30,173.92,trail_ema,1,-0.17,-63.85,unr_ema8,7.66,2.46,0.12,exact
RKLB,2026-04-30,2026-04-30,82.55,77.21,93.1,1,,,2026-05-01,78.77,trail_ema,1,-0.71,-3.78,unr_ema8,7.14,3.29,0.3,exact
UPST,2026-04-30,2026-04-30,31.6,30.22,35.8,2,,,2026-05-04,32.06,trail_ema,2,0.34,0.94,unr_ema21,5.48,5.26,0.29,exact
OKLO,2026-05-01,2026-05-01,70.44,68.19,74.21,1,,,2026-05-04,68.57,trail_ema,1,-0.83,-1.87,unr_ema8,9.32,3.41,0.15,exact
MRVL,2026-04-29,2026-04-29,156.65,150.95,170.84,1055,,,2026-05-07,159.93,trail_ema,6,0.58,3462.19,unr_ema8,5.25,6.74,0.44,exact
AFRM,2026-04-29,2026-04-29,63.51,60.95,68.74,2,,,2026-05-08,63.98,trail_ema,7,0.18,0.93,unr_pdl,5.32,3.09,0.21,exact
CVNA,2026-05-07,2026-05-07,80.04,77.38,83.38,2086,,,2026-05-08,77.34,stop,1,-1.01,-5641.21,unr_ema8,5.41,6.65,0.46,exact
RDDT,2026-05-07,2026-05-07,164.03,159.19,168.7,10,,,2026-05-08,159.11,stop,1,-1.02,-49.23,unr_pdl,5.34,1.83,0.17,exact
MU,2026-04-20,2026-04-20,448.58,434.63,471.07,406,,,2026-05-11,794.81,time_stop,15,24.82,140571.36,unr_ema8,6.38,6.02,0.35,exact
CIFR,2026-05-08,2026-05-08,20.56,19.72,20.24,7856,,,2026-05-11,19.71,stop,1,-1.01,-6690.46,unr_ema8,9.14,2.55,0.42,exact
QBTS,2026-05-08,2026-05-08,22.58,21.34,22.49,72,,,2026-05-12,21.33,stop,2,-1.01,-90.19,unr_pdl,8.52,1.44,0.47,exact
